market,date,signal_trend,signal_vol,signal_overseas,signal_rsi,signal_macd,call,entry,exit,actual_move_pct,position_return_pct,correct,avg_abs_pct,magnitude_predicted,magnitude_actual,magnitude_match
kr,2021-10-29,,,,,,보합,3009.55,2970.68,-1.292,0.0,False,0.925,큰폭,큰폭,True
kr,2021-11-01,down,,,,,하락,2970.68,2978.94,0.278,-0.278,False,0.894,큰폭,완만,False
kr,2021-11-02,,,,,,보합,2978.94,3013.49,1.16,0.0,False,0.898,큰폭,큰폭,True
kr,2021-11-03,up,,,,,상승,3013.49,2975.71,-1.254,-1.254,False,0.898,큰폭,큰폭,True
kr,2021-11-04,down,,,,,하락,2975.71,2983.22,0.252,-0.252,False,0.875,보통,완만,False
kr,2021-11-05,,,,,,보합,2983.22,2969.27,-0.468,0.0,True,0.843,보통,보통,True
kr,2021-11-08,,,,,,보합,2969.27,2960.2,-0.305,0.0,True,0.765,보통,완만,False
kr,2021-11-09,,,,,,보합,2960.2,2962.46,0.076,0.0,True,0.7,보통,완만,False
kr,2021-11-10,,,,,,보합,2962.46,2930.17,-1.09,0.0,False,0.71,보통,큰폭,False
kr,2021-11-11,down,,,,,하락,2930.17,2924.92,-0.179,0.179,True,0.647,완만,완만,True
kr,2021-11-12,,,,,,보합,2924.92,2968.8,1.5,0.0,False,0.653,완만,큰폭,False
kr,2021-11-15,up,down,,,,혼조,2968.8,2999.52,1.035,0.0,False,0.587,완만,큰폭,False
kr,2021-11-16,up,,,,,상승,2999.52,2997.21,-0.077,-0.077,False,0.618,완만,완만,True
kr,2021-11-17,,,,,,보합,2997.21,2962.42,-1.161,0.0,False,0.656,보통,큰폭,False
kr,2021-11-18,down,,,,,하락,2962.42,2947.38,-0.508,0.508,True,0.622,완만,보통,False
kr,2021-11-19,,,,,,보합,2947.38,2971.02,0.802,0.0,True,0.654,보통,보통,True
kr,2021-11-22,,,,,,보합,2971.02,3013.25,1.421,0.0,False,0.67,보통,큰폭,False
kr,2021-11-23,up,down,,,,혼조,3013.25,2997.33,-0.528,0.0,True,0.708,보통,보통,True
kr,2021-11-24,,,,,,보합,2997.33,2994.29,-0.101,0.0,True,0.755,보통,완만,False
kr,2021-11-25,,,,,,보합,2994.29,2980.27,-0.468,0.0,True,0.734,보통,보통,True
kr,2021-11-26,,,,,,보합,2980.27,2936.44,-1.471,0.0,False,0.701,보통,큰폭,False
kr,2021-11-29,down,up,down,,,하락,2936.44,2909.32,-0.924,0.924,True,0.698,보통,보통,True
kr,2021-11-30,,,up,,,상승,2909.32,2839.01,-2.417,-2.417,False,0.707,보통,큰폭,False
kr,2021-12-01,down,up,down,,,하락,2839.01,2899.72,2.138,-2.138,False,0.739,보통,큰폭,False
kr,2021-12-02,up,down,down,,,하락,2899.72,2945.27,1.571,-1.571,False,0.802,보통,큰폭,False
kr,2021-12-03,up,,up,,,상승,2945.27,2968.33,0.783,0.783,True,0.846,보통,보통,True
kr,2021-12-06,,,,,,보합,2968.33,2973.25,0.166,0.0,True,0.912,큰폭,완만,False
kr,2021-12-07,,,up,,,상승,2973.25,2991.72,0.621,0.621,True,0.928,큰폭,보통,False
kr,2021-12-08,,,up,,,상승,2991.72,3001.8,0.337,0.337,True,0.921,큰폭,완만,False
kr,2021-12-09,,,,,,보합,3001.8,3029.57,0.925,0.0,True,0.948,큰폭,보통,False
kr,2021-12-10,,,,,,보합,3029.57,3010.23,-0.638,0.0,True,0.91,큰폭,보통,False
kr,2021-12-13,,,,,,보합,3010.23,3001.66,-0.285,0.0,True,0.948,큰폭,완만,False
kr,2021-12-14,,,,,,보합,3001.66,2987.95,-0.457,0.0,True,0.905,큰폭,보통,False
kr,2021-12-15,,,,,,보합,2987.95,2989.39,0.048,0.0,True,0.867,보통,완만,False
kr,2021-12-16,,,up,,,상승,2989.39,3006.41,0.569,0.569,True,0.886,큰폭,보통,False
kr,2021-12-17,,,,,,보합,3006.41,3017.73,0.377,0.0,True,0.83,보통,완만,False
kr,2021-12-20,,,down,,,하락,3017.73,2963.0,-1.814,1.814,True,0.834,보통,큰폭,False
kr,2021-12-21,down,up,down,,,하락,2963.0,2975.03,0.406,-0.406,False,0.812,보통,보통,True
kr,2021-12-22,,,up,,,상승,2975.03,2984.48,0.318,0.318,True,0.832,보통,완만,False
kr,2021-12-23,,,up,,,상승,2984.48,2998.17,0.459,0.459,True,0.826,보통,보통,True
kr,2021-12-24,,,,,,보합,2998.17,3012.43,0.476,0.0,True,0.837,보통,보통,True
kr,2021-12-27,,,,,,보합,3012.43,2999.55,-0.428,0.0,True,0.836,보통,보통,True
kr,2021-12-28,,,up,,,상승,2999.55,3020.24,0.69,0.69,True,0.786,보통,보통,True
kr,2021-12-29,,,,,,보합,3020.24,2993.29,-0.892,0.0,True,0.762,보통,보통,True
kr,2021-12-30,,,,,,보합,2993.29,2977.65,-0.523,0.0,True,0.675,보통,보통,True
kr,2022-01-03,,,,,,보합,2977.65,2988.77,0.373,0.0,True,0.613,완만,완만,True
kr,2022-01-04,,,,,,보합,2988.77,2989.24,0.016,0.0,True,0.56,완만,완만,True
kr,2022-01-05,,,,,,보합,2989.24,2953.97,-1.18,0.0,False,0.54,완만,큰폭,False
kr,2022-01-06,down,up,down,,,하락,2953.97,2920.53,-1.132,1.132,True,0.533,완만,큰폭,False
kr,2022-01-07,down,up,,,,혼조,2920.53,2954.89,1.176,0.0,False,0.56,완만,큰폭,False
kr,2022-01-10,up,,,,,상승,2954.89,2926.72,-0.953,-0.953,False,0.6,완만,큰폭,False
kr,2022-01-11,,,,,,보합,2926.72,2927.38,0.023,0.0,True,0.613,완만,완만,True
kr,2022-01-12,,,,,,보합,2927.38,2972.48,1.541,0.0,False,0.629,보통,큰폭,False
kr,2022-01-13,up,down,,,,혼조,2972.48,2962.09,-0.35,0.0,True,0.615,완만,완만,True
kr,2022-01-14,,,down,,,하락,2962.09,2921.92,-1.356,1.356,True,0.67,보통,큰폭,False
kr,2022-01-17,down,,,,,하락,2921.92,2890.1,-1.089,1.089,True,0.685,보통,큰폭,False
kr,2022-01-18,down,,,,,하락,2890.1,2864.24,-0.895,0.895,True,0.724,보통,보통,True
kr,2022-01-19,,,down,,,하락,2864.24,2842.28,-0.767,0.767,True,0.76,보통,보통,True
kr,2022-01-20,,,,,,보합,2842.28,2862.68,0.718,0.0,True,0.714,보통,보통,True
kr,2022-01-21,,,down,,,하락,2862.68,2834.29,-0.992,0.992,True,0.732,보통,큰폭,False
kr,2022-01-24,,,down,,,하락,2834.29,2792.0,-1.492,1.492,True,0.752,보통,큰폭,False
kr,2022-01-25,down,,,up,,혼조,2792.0,2720.39,-2.565,0.0,False,0.778,보통,큰폭,False
kr,2022-01-26,down,up,down,up,,혼조,2720.39,2709.24,-0.41,0.0,True,0.829,큰폭,보통,False
kr,2022-01-27,,,,up,,상승,2709.24,2614.49,-3.497,-3.497,False,0.936,큰폭,큰폭,True
kr,2022-01-28,down,up,,up,,상승,2614.49,2663.34,1.868,1.868,True,0.922,큰폭,큰폭,True
kr,2022-02-03,up,,,up,,상승,2663.34,2707.82,1.67,1.67,True,1.052,큰폭,큰폭,True
kr,2022-02-04,up,,down,,,혼조,2707.82,2750.26,1.567,0.0,False,1.12,큰폭,큰폭,True
kr,2022-02-07,up,,,,,상승,2750.26,2745.06,-0.189,-0.189,False,1.184,큰폭,완만,False
kr,2022-02-08,,,,,,보합,2745.06,2746.47,0.051,0.0,True,1.262,큰폭,완만,False
kr,2022-02-09,,,,,,보합,2746.47,2768.85,0.815,0.0,True,1.212,큰폭,보통,False
kr,2022-02-10,,,up,,,상승,2768.85,2771.93,0.111,0.111,True,1.158,큰폭,완만,False
kr,2022-02-11,,,down,,,하락,2771.93,2747.71,-0.874,0.874,True,1.14,큰폭,보통,False
kr,2022-02-14,,,down,,,하락,2747.71,2704.48,-1.573,1.573,True,1.098,큰폭,큰폭,True
kr,2022-02-15,down,,,,,하락,2704.48,2676.54,-1.033,1.033,True,1.141,큰폭,큰폭,True
kr,2022-02-16,down,,up,,,혼조,2676.54,2729.68,1.985,0.0,False,1.142,큰폭,큰폭,True
kr,2022-02-17,up,,,,,상승,2729.68,2744.09,0.528,0.528,True,1.177,큰폭,보통,False
kr,2022-02-18,,,down,,,하락,2744.09,2744.52,0.016,-0.016,False,1.208,큰폭,완만,False
kr,2022-02-21,,,,,,보합,2744.52,2743.8,-0.026,0.0,True,1.18,큰폭,완만,False
kr,2022-02-22,,,,,,보합,2743.8,2706.79,-1.349,0.0,False,1.136,큰폭,큰폭,True
kr,2022-02-23,down,,down,,,하락,2706.79,2719.53,0.471,-0.471,False,1.099,큰폭,보통,False
kr,2022-02-24,,,down,,,하락,2719.53,2648.8,-2.601,2.601,True,1.131,큰폭,큰폭,True
kr,2022-02-25,down,up,up,,,상승,2648.8,2676.76,1.056,1.056,True,1.105,큰폭,큰폭,True
kr,2022-02-28,up,,up,,,상승,2676.76,2699.18,0.838,0.838,True,1.16,큰폭,보통,False
kr,2022-03-02,,,down,,,하락,2699.18,2703.52,0.161,-0.161,False,1.085,큰폭,완만,False
kr,2022-03-03,,,up,,,상승,2703.52,2747.08,1.611,1.611,True,1.106,큰폭,큰폭,True
kr,2022-03-04,up,,,,,상승,2747.08,2713.43,-1.225,-1.225,False,0.939,큰폭,큰폭,True
kr,2022-03-07,down,,,,,하락,2713.43,2651.31,-2.289,2.289,True,0.926,큰폭,큰폭,True
kr,2022-03-08,down,up,down,,,하락,2651.31,2622.4,-1.09,1.09,True,0.904,큰폭,큰폭,True
kr,2022-03-10,down,,up,,,혼조,2622.4,2680.32,2.209,0.0,False,0.94,큰폭,큰폭,True
kr,2022-03-11,up,down,,,,혼조,2680.32,2661.28,-0.71,0.0,True,0.985,큰폭,보통,False
kr,2022-03-14,,,down,,,하락,2661.28,2645.65,-0.587,0.587,True,1.093,큰폭,보통,False
kr,2022-03-15,,,,,,보합,2645.65,2621.53,-0.912,0.0,True,1.088,큰폭,큰폭,True
kr,2022-03-16,,,up,,,상승,2621.53,2659.23,1.438,1.438,True,1.112,큰폭,큰폭,True
kr,2022-03-17,up,,up,,,상승,2659.23,2694.51,1.327,1.327,True,1.113,큰폭,큰폭,True
kr,2022-03-18,up,,up,,,상승,2694.51,2707.02,0.464,0.464,True,1.107,큰폭,보통,False
kr,2022-03-21,,,up,,,상승,2707.02,2686.05,-0.775,-0.775,False,1.121,큰폭,보통,False
kr,2022-03-22,,,,,,보합,2686.05,2710.0,0.892,0.0,True,1.045,큰폭,보통,False
kr,2022-03-23,,,up,,,상승,2710.0,2735.05,0.924,0.924,True,1.058,큰폭,큰폭,True
kr,2022-03-24,,,down,,,하락,2735.05,2729.66,-0.197,0.197,True,1.101,큰폭,완만,False
kr,2022-03-25,,,up,,,상승,2729.66,2729.98,0.012,0.012,True,1.146,큰폭,완만,False
kr,2022-03-28,,,,,,보합,2729.98,2729.56,-0.015,0.0,True,1.089,큰폭,완만,False
kr,2022-03-29,,,,,,보합,2729.56,2741.07,0.422,0.0,True,1.066,큰폭,보통,False
kr,2022-03-30,,,up,,,상승,2741.07,2746.74,0.207,0.207,True,0.937,큰폭,완만,False
kr,2022-03-31,,,,,,보합,2746.74,2757.65,0.397,0.0,True,0.905,큰폭,보통,False
kr,2022-04-01,,,down,,,하락,2757.65,2739.85,-0.645,0.645,True,0.873,큰폭,보통,False
kr,2022-04-04,,,,,,보합,2739.85,2757.9,0.659,0.0,True,0.885,큰폭,보통,False
kr,2022-04-05,,,,,,보합,2757.9,2759.2,0.047,0.0,True,0.837,큰폭,완만,False
kr,2022-04-06,,,down,,,하락,2759.2,2735.03,-0.876,0.876,True,0.809,보통,보통,True
kr,2022-04-07,,,,,,보합,2735.03,2695.86,-1.432,0.0,False,0.696,보통,큰폭,False
kr,2022-04-08,down,up,,,,혼조,2695.86,2700.39,0.168,0.0,True,0.686,보통,완만,False
kr,2022-04-11,,,,,,보합,2700.39,2693.1,-0.27,0.0,True,0.647,보통,완만,False
kr,2022-04-12,,,down,,,하락,2693.1,2666.76,-0.978,0.978,True,0.62,보통,큰폭,False
kr,2022-04-13,,,,,,보합,2666.76,2716.49,1.865,0.0,False,0.604,완만,큰폭,False
kr,2022-04-14,up,down,up,,,상승,2716.49,2716.71,0.008,0.008,True,0.607,완만,완만,True
kr,2022-04-15,,,down,,,하락,2716.71,2696.06,-0.76,0.76,True,0.629,보통,보통,True
kr,2022-04-18,,,down,,,하락,2696.06,2693.21,-0.106,0.106,True,0.563,완만,완만,True
kr,2022-04-19,,,,,,보합,2693.21,2718.89,0.954,0.0,True,0.577,완만,큰폭,False
kr,2022-04-20,,,up,,,상승,2718.89,2718.69,-0.007,-0.007,False,0.544,완만,완만,True
kr,2022-04-21,,,,,,보합,2718.69,2728.21,0.35,0.0,True,0.547,완만,완만,True
kr,2022-04-22,,,down,,,하락,2728.21,2704.71,-0.861,0.861,True,0.501,완만,보통,False
kr,2022-04-25,,,down,,,하락,2704.71,2657.13,-1.759,1.759,True,0.509,완만,큰폭,False
kr,2022-04-26,down,up,,,,혼조,2657.13,2668.31,0.421,0.0,True,0.551,완만,보통,False
kr,2022-04-27,,,down,,,하락,2668.31,2639.06,-1.096,1.096,True,0.639,보통,큰폭,False
kr,2022-04-28,down,,,,,하락,2639.06,2667.49,1.077,-1.077,False,0.639,보통,큰폭,False
kr,2022-04-29,up,,up,,,상승,2667.49,2695.05,1.033,1.033,True,0.683,보통,큰폭,False
kr,2022-05-02,up,,down,,,혼조,2695.05,2687.45,-0.282,0.0,True,0.717,보통,완만,False
kr,2022-05-03,,,,,,보합,2687.45,2680.46,-0.26,0.0,True,0.736,보통,완만,False
kr,2022-05-04,,,,,,보합,2680.46,2677.57,-0.108,0.0,True,0.718,보통,완만,False
kr,2022-05-06,,,down,,,하락,2677.57,2644.51,-1.235,1.235,True,0.728,보통,큰폭,False
kr,2022-05-09,down,,,,,하락,2644.51,2610.81,-1.274,1.274,True,0.69,보통,큰폭,False
kr,2022-05-10,down,,down,,,하락,2610.81,2596.56,-0.546,0.546,True,0.68,보통,보통,True
kr,2022-05-11,,,,,,보합,2596.56,2592.27,-0.165,0.0,True,0.735,보통,완만,False
kr,2022-05-12,,,down,,,하락,2592.27,2550.08,-1.628,1.628,True,0.749,보통,큰폭,False
kr,2022-05-13,down,up,,up,,상승,2550.08,2604.24,2.124,2.124,True,0.708,보통,큰폭,False
kr,2022-05-16,up,down,up,,,상승,2604.24,2596.58,-0.294,-0.294,False,0.697,보통,완만,False
kr,2022-05-17,,,,,,보합,2596.58,2620.44,0.919,0.0,True,0.802,보통,보통,True
kr,2022-05-18,,,up,,,상승,2620.44,2625.98,0.211,0.211,True,0.779,보통,완만,False
kr,2022-05-19,,,down,,,하락,2625.98,2592.34,-1.281,1.281,True,0.82,큰폭,큰폭,True
kr,2022-05-20,down,,,,,하락,2592.34,2639.29,1.811,-1.811,False,0.783,보통,큰폭,False
kr,2022-05-23,up,down,,,,혼조,2639.29,2647.38,0.307,0.0,True,0.846,큰폭,완만,False
kr,2022-05-24,,,up,,,상승,2647.38,2605.87,-1.568,-1.568,False,0.919,큰폭,큰폭,True
kr,2022-05-25,down,,,,,하락,2605.87,2617.22,0.436,-0.436,False,0.892,큰폭,보통,False
kr,2022-05-26,,,,,,보합,2617.22,2612.45,-0.182,0.0,True,0.882,큰폭,완만,False
kr,2022-05-27,,,up,,,상승,2612.45,2638.05,0.98,0.98,True,0.883,큰폭,큰폭,True
kr,2022-05-30,,,up,,,상승,2638.05,2669.66,1.198,1.198,True,0.837,큰폭,큰폭,True
kr,2022-05-31,up,,up,,,상승,2669.66,2685.9,0.608,0.608,True,0.832,큰폭,보통,False
kr,2022-06-02,,,,,,보합,2685.9,2658.99,-1.002,0.0,False,0.84,큰폭,큰폭,True
kr,2022-06-03,down,,up,,,혼조,2658.99,2670.65,0.439,0.0,True,0.857,큰폭,보통,False
kr,2022-06-07,,,,,,보합,2670.65,2626.34,-1.659,0.0,False,0.894,큰폭,큰폭,True
kr,2022-06-08,down,,,,,하락,2626.34,2626.15,-0.007,0.007,True,0.91,큰폭,완만,False
kr,2022-06-09,,,down,,,하락,2626.15,2625.44,-0.027,0.027,True,0.932,큰폭,완만,False
kr,2022-06-10,,,down,,,하락,2625.44,2595.87,-1.126,1.126,True,0.868,큰폭,큰폭,True
kr,2022-06-13,down,,down,,,하락,2595.87,2504.51,-3.519,3.519,True,0.842,큰폭,큰폭,True
kr,2022-06-14,down,up,down,,,하락,2504.51,2492.97,-0.461,0.461,True,0.89,큰폭,보통,False
kr,2022-06-15,,,,,,보합,2492.97,2447.38,-1.829,0.0,False,0.985,큰폭,큰폭,True
kr,2022-06-16,down,up,up,up,,상승,2447.38,2451.41,0.165,0.165,True,0.902,큰폭,완만,False
kr,2022-06-17,,,down,up,,혼조,2451.41,2440.93,-0.428,0.0,True,0.979,큰폭,보통,False
kr,2022-06-20,,,,up,,상승,2440.93,2391.03,-2.044,-2.044,False,0.941,큰폭,큰폭,True
kr,2022-06-21,down,up,,up,,상승,2391.03,2408.93,0.749,0.749,True,0.952,큰폭,보통,False
kr,2022-06-22,,,up,up,,상승,2408.93,2342.81,-2.745,-2.745,False,0.99,큰폭,큰폭,True
kr,2022-06-23,down,up,,up,,상승,2342.81,2314.32,-1.216,-1.216,False,0.937,큰폭,큰폭,True
kr,2022-06-24,down,,,up,,혼조,2314.32,2366.6,2.259,0.0,False,1.059,큰폭,큰폭,True
kr,2022-06-27,up,down,up,,,상승,2366.6,2401.92,1.492,1.492,True,1.041,큰폭,큰폭,True
kr,2022-06-28,up,,,,,상승,2401.92,2422.09,0.84,0.84,True,1.132,큰폭,보통,False
kr,2022-06-29,,,down,,,하락,2422.09,2377.99,-1.821,1.821,True,1.198,큰폭,큰폭,True
kr,2022-06-30,down,,,,,하락,2377.99,2332.64,-1.907,1.907,True,1.191,큰폭,큰폭,True
kr,2022-07-01,down,,,,,하락,2332.64,2305.42,-1.167,1.167,True,1.222,큰폭,큰폭,True
kr,2022-07-04,down,,up,up,,상승,2305.42,2300.34,-0.22,-0.22,False,1.287,큰폭,완만,False
kr,2022-07-05,,,up,up,,상승,2300.34,2341.78,1.801,1.801,True,1.295,큰폭,큰폭,True
kr,2022-07-06,up,,,,,상승,2341.78,2292.01,-2.125,-2.125,False,1.284,큰폭,큰폭,True
kr,2022-07-07,down,,,,,하락,2292.01,2334.27,1.844,-1.844,False,1.291,큰폭,큰폭,True
kr,2022-07-08,up,,up,,,상승,2334.27,2350.61,0.7,0.7,True,1.397,큰폭,보통,False
kr,2022-07-11,,,,,,보합,2350.61,2340.27,-0.44,0.0,True,1.488,큰폭,보통,False
kr,2022-07-12,,,down,,,하락,2340.27,2317.76,-0.962,0.962,True,1.467,큰폭,보통,False
kr,2022-07-13,,,,,,보합,2317.76,2328.61,0.468,0.0,True,1.313,큰폭,보통,False
kr,2022-07-14,,,,,,보합,2328.61,2322.32,-0.27,0.0,True,1.338,큰폭,완만,False
kr,2022-07-15,,,,,,보합,2322.32,2330.98,0.373,0.0,True,1.27,큰폭,완만,False
kr,2022-07-18,,,up,,,상승,2330.98,2375.25,1.899,1.899,True,1.275,큰폭,큰폭,True
kr,2022-07-19,up,,,,,상승,2375.25,2370.97,-0.18,-0.18,False,1.272,큰폭,완만,False
kr,2022-07-20,,,up,,,상승,2370.97,2386.85,0.67,0.67,True,1.265,큰폭,보통,False
kr,2022-07-21,,,,,,보합,2386.85,2409.16,0.935,0.0,True,1.236,큰폭,보통,False
kr,2022-07-22,,,,,,보합,2409.16,2393.14,-0.665,0.0,True,1.133,큰폭,보통,False
kr,2022-07-25,,,,,,보합,2393.14,2403.69,0.441,0.0,True,1.119,큰폭,보통,False
kr,2022-07-26,,,,,,보합,2403.69,2412.96,0.386,0.0,True,1.039,큰폭,완만,False
kr,2022-07-27,,,down,,,하락,2412.96,2415.53,0.107,-0.107,False,0.986,큰폭,완만,False
kr,2022-07-28,,,up,,,상승,2415.53,2435.27,0.817,0.817,True,0.964,큰폭,보통,False
kr,2022-07-29,,,up,,,상승,2435.27,2451.5,0.666,0.666,True,0.878,보통,보통,True
kr,2022-08-01,,,up,,,상승,2451.5,2452.25,0.031,0.031,True,0.823,보통,완만,False
kr,2022-08-02,,,,,,보합,2452.25,2439.62,-0.515,0.0,True,0.798,보통,보통,True
kr,2022-08-03,,,,,,보합,2439.62,2461.45,0.895,0.0,True,0.789,보통,보통,True
kr,2022-08-04,,,up,,,상승,2461.45,2473.11,0.474,0.474,True,0.725,완만,보통,False
kr,2022-08-05,,,,,,보합,2473.11,2490.8,0.715,0.0,True,0.663,완만,보통,False
kr,2022-08-08,,,,,,보합,2490.8,2493.1,0.092,0.0,True,0.595,완만,완만,True
kr,2022-08-09,,,,,,보합,2493.1,2503.46,0.416,0.0,True,0.595,완만,완만,True
kr,2022-08-10,,,,,,보합,2503.46,2480.88,-0.902,0.0,True,0.578,완만,보통,False
kr,2022-08-11,,,up,,,상승,2480.88,2523.78,1.729,1.729,True,0.551,완만,큰폭,False
kr,2022-08-12,up,down,,,,혼조,2523.78,2527.94,0.165,0.0,True,0.572,완만,완만,True
kr,2022-08-16,,,,,,보합,2527.94,2533.52,0.221,0.0,True,0.645,완만,완만,True
kr,2022-08-17,,,,,,보합,2533.52,2516.47,-0.673,0.0,True,0.635,완만,보통,False
kr,2022-08-18,,,,,,보합,2516.47,2508.05,-0.335,0.0,True,0.551,완만,완만,True
kr,2022-08-19,,,,,,보합,2508.05,2492.69,-0.612,0.0,True,0.576,완만,보통,False
kr,2022-08-22,,,down,,,하락,2492.69,2462.5,-1.211,1.211,True,0.559,완만,큰폭,False
kr,2022-08-23,down,up,down,,,하락,2462.5,2435.34,-1.103,1.103,True,0.543,완만,큰폭,False
kr,2022-08-24,down,,,,,하락,2435.34,2447.45,0.497,-0.497,False,0.57,완만,보통,False
kr,2022-08-25,,,,,,보합,2447.45,2477.26,1.218,0.0,False,0.603,완만,큰폭,False
kr,2022-08-26,up,down,up,,,상승,2477.26,2481.03,0.152,0.152,True,0.609,완만,완만,True
kr,2022-08-29,,,down,,,하락,2481.03,2426.89,-2.182,2.182,True,0.664,완만,큰폭,False
kr,2022-08-30,down,up,,,,혼조,2426.89,2450.93,0.991,0.0,True,0.631,완만,보통,False
kr,2022-08-31,,,down,,,하락,2450.93,2472.05,0.862,-0.862,False,0.707,완만,보통,False
kr,2022-09-01,,,,,,보합,2472.05,2415.61,-2.283,0.0,False,0.755,보통,큰폭,False
kr,2022-09-02,down,up,,,,혼조,2415.61,2409.41,-0.257,0.0,True,0.772,보통,완만,False
kr,2022-09-05,,,down,,,하락,2409.41,2403.68,-0.238,0.238,True,0.842,보통,완만,False
kr,2022-09-06,,,down,,,하락,2403.68,2410.02,0.264,-0.264,False,0.831,보통,완만,False
kr,2022-09-07,,,,,,보합,2410.02,2376.46,-1.393,0.0,False,0.807,보통,큰폭,False
kr,2022-09-08,down,,up,,,혼조,2376.46,2384.28,0.329,0.0,True,0.815,보통,완만,False
kr,2022-09-13,,,up,,,상승,2384.28,2449.54,2.737,2.737,True,0.864,보통,큰폭,False
kr,2022-09-14,up,down,down,,,하락,2449.54,2411.42,-1.556,1.556,True,0.836,보통,큰폭,False
kr,2022-09-15,down,,,,,하락,2411.42,2401.83,-0.398,0.398,True,0.886,보통,완만,False
kr,2022-09-16,,,down,,,하락,2401.83,2382.78,-0.793,0.793,True,0.956,큰폭,보통,False
kr,2022-09-19,,,,,,보합,2382.78,2355.66,-1.138,0.0,False,0.964,큰폭,큰폭,True
kr,2022-09-20,down,,,,,하락,2355.66,2367.85,0.517,-0.517,False,0.971,큰폭,보통,False
kr,2022-09-21,,,down,,,하락,2367.85,2347.21,-0.872,0.872,True,1.011,큰폭,보통,False
kr,2022-09-22,,,down,,,하락,2347.21,2332.31,-0.635,0.635,True,1.006,큰폭,보통,False
kr,2022-09-23,,,,,,보합,2332.31,2290.0,-1.814,0.0,False,0.989,큰폭,큰폭,True
kr,2022-09-26,down,,down,,,하락,2290.0,2220.94,-3.016,3.016,True,0.966,큰폭,큰폭,True
kr,2022-09-27,down,up,down,up,,혼조,2220.94,2223.86,0.131,0.0,True,1.031,큰폭,완만,False
kr,2022-09-28,,,,up,,상승,2223.86,2169.29,-2.454,-2.454,False,1.121,큰폭,큰폭,True
kr,2022-09-29,down,up,up,up,,상승,2169.29,2170.93,0.076,0.076,True,1.12,큰폭,완만,False
kr,2022-09-30,,,down,up,,혼조,2170.93,2155.49,-0.711,0.0,True,1.134,큰폭,보통,False
kr,2022-10-04,,,up,up,,상승,2155.49,2209.38,2.5,2.5,True,1.088,큰폭,큰폭,True
kr,2022-10-05,up,down,up,,,상승,2209.38,2215.22,0.264,0.264,True,1.081,큰폭,완만,False
kr,2022-10-06,,,,,,보합,2215.22,2237.86,1.022,0.0,False,1.091,큰폭,보통,False
kr,2022-10-07,up,,down,,,혼조,2237.86,2232.84,-0.224,0.0,True,1.092,큰폭,완만,False
kr,2022-10-11,,,,,,보합,2232.84,2192.07,-1.826,0.0,False,1.131,큰폭,큰폭,True
kr,2022-10-12,down,,,,,하락,2192.07,2202.47,0.474,-0.474,False,1.129,큰폭,보통,False
kr,2022-10-13,,,,,,보합,2202.47,2162.87,-1.798,0.0,False,1.151,큰폭,큰폭,True
kr,2022-10-14,down,,up,,,혼조,2162.87,2212.55,2.297,0.0,False,1.158,큰폭,큰폭,True
kr,2022-10-17,up,down,down,,,하락,2212.55,2219.71,0.324,-0.324,False,1.111,큰폭,완만,False
kr,2022-10-18,,,up,,,상승,2219.71,2249.95,1.362,1.362,True,1.148,큰폭,큰폭,True
kr,2022-10-19,up,,up,,,상승,2249.95,2237.44,-0.556,-0.556,False,1.144,큰폭,보통,False
kr,2022-10-20,,,,,,보합,2237.44,2218.09,-0.865,0.0,True,1.173,큰폭,보통,False
kr,2022-10-21,,,,,,보합,2218.09,2213.12,-0.224,0.0,True,1.144,큰폭,완만,False
kr,2022-10-24,,,up,,,상승,2213.12,2236.16,1.041,1.041,True,1.161,큰폭,큰폭,True
kr,2022-10-25,up,,up,,,상승,2236.16,2235.07,-0.049,-0.049,False,1.129,큰폭,완만,False
kr,2022-10-26,,,up,,,상승,2235.07,2249.56,0.648,0.648,True,1.149,큰폭,보통,False
kr,2022-10-27,,,,,,보합,2249.56,2288.78,1.743,0.0,False,1.061,큰폭,큰폭,True
kr,2022-10-28,up,,,,,상승,2288.78,2268.4,-0.89,-0.89,False,0.942,보통,보통,True
kr,2022-10-31,,,up,,,상승,2268.4,2293.61,1.111,1.111,True,1.023,큰폭,큰폭,True
kr,2022-11-01,up,,,,,상승,2293.61,2335.22,1.814,1.814,True,0.945,보통,큰폭,False
kr,2022-11-02,up,,,,,상승,2335.22,2336.87,0.071,0.071,True,0.997,큰폭,완만,False
kr,2022-11-03,,,down,,,하락,2336.87,2329.17,-0.33,0.33,True,1.052,큰폭,완만,False
kr,2022-11-04,,,down,,,하락,2329.17,2348.43,0.827,-0.827,False,0.93,보통,보통,True
kr,2022-11-07,,,up,,,상승,2348.43,2371.79,0.995,0.995,True,0.934,보통,보통,True
kr,2022-11-08,,,,,,보합,2371.79,2399.04,1.149,0.0,False,0.924,보통,큰폭,False
