market,date,signal_trend,signal_vol,signal_overseas,call,entry,exit,actual_move_pct,position_return_pct,correct
us,2025-11-03,,,,보합,6840.2002,6851.9702,0.172,0.0,True
us,2025-11-04,,,,보합,6851.9702,6771.5498,-1.174,0.0,False
us,2025-11-05,down,,,하락,6771.5498,6796.29,0.365,-0.365,False
us,2025-11-06,,,,보합,6796.29,6720.3198,-1.118,0.0,False
us,2025-11-07,down,,,하락,6720.3198,6728.7998,0.126,-0.126,False
us,2025-11-10,,,,보합,6728.7998,6832.4302,1.54,0.0,False
us,2025-11-11,up,down,,혼조,6832.4302,6846.6099,0.208,0.0,True
us,2025-11-12,,,,보합,6846.6099,6850.9199,0.063,0.0,True
us,2025-11-13,,,,보합,6850.9199,6737.4902,-1.656,0.0,False
us,2025-11-14,down,up,,혼조,6737.4902,6734.1099,-0.05,0.0,True
us,2025-11-17,,,,보합,6734.1099,6672.4102,-0.916,0.0,True
us,2025-11-18,,,,보합,6672.4102,6617.3198,-0.826,0.0,True
us,2025-11-19,,,,보합,6617.3198,6642.1602,0.375,0.0,True
us,2025-11-20,,,,보합,6642.1602,6538.7598,-1.557,0.0,False
us,2025-11-21,down,up,,혼조,6538.7598,6602.9902,0.982,0.0,True
us,2025-11-24,,,,보합,6602.9902,6705.1201,1.547,0.0,False
us,2025-11-25,up,down,,혼조,6705.1201,6765.8799,0.906,0.0,True
us,2025-11-26,,,,보합,6765.8799,6812.6099,0.691,0.0,True
us,2025-11-28,,,,보합,6812.6099,6849.0898,0.535,0.0,True
us,2025-12-01,,,,보합,6849.0898,6812.6299,-0.532,0.0,True
us,2025-12-02,,,,보합,6812.6299,6829.3701,0.246,0.0,True
us,2025-12-03,,,,보합,6829.3701,6849.7202,0.298,0.0,True
us,2025-12-04,,,,보합,6849.7202,6857.1201,0.108,0.0,True
us,2025-12-05,,,,보합,6857.1201,6870.3999,0.194,0.0,True
us,2025-12-08,,,,보합,6870.3999,6846.5098,-0.348,0.0,True
us,2025-12-09,,,,보합,6846.5098,6840.5098,-0.088,0.0,True
us,2025-12-10,,,,보합,6840.5098,6886.6802,0.675,0.0,True
us,2025-12-11,,,,보합,6886.6802,6901.0,0.208,0.0,True
us,2025-12-12,,,,보합,6901.0,6827.4102,-1.066,0.0,False
us,2025-12-15,down,,,하락,6827.4102,6816.5098,-0.16,0.16,True
us,2025-12-16,,,,보합,6816.5098,6800.2598,-0.238,0.0,True
us,2025-12-17,,,,보합,6800.2598,6721.4302,-1.159,0.0,False
us,2025-12-18,down,up,,혼조,6721.4302,6774.7598,0.793,0.0,True
us,2025-12-19,,,,보합,6774.7598,6834.5,0.882,0.0,True
us,2025-12-22,,,,보합,6834.5,6878.4902,0.644,0.0,True
us,2025-12-23,,,,보합,6878.4902,6909.79,0.455,0.0,True
us,2025-12-24,,,,보합,6909.79,6932.0498,0.322,0.0,True
us,2025-12-26,,,,보합,6932.0498,6929.9399,-0.03,0.0,True
us,2025-12-29,,,,보합,6929.9399,6905.7402,-0.349,0.0,True
us,2025-12-30,,,,보합,6905.7402,6896.2402,-0.138,0.0,True
us,2025-12-31,,,,보합,6896.2402,6845.5,-0.736,0.0,True
us,2026-01-02,,,,보합,6845.5,6858.4702,0.189,0.0,True
us,2026-01-05,,,,보합,6858.4702,6902.0498,0.635,0.0,True
us,2026-01-06,,,,보합,6902.0498,6944.8198,0.62,0.0,True
us,2026-01-07,,,,보합,6944.8198,6920.9302,-0.344,0.0,True
us,2026-01-08,,,,보합,6920.9302,6921.46,0.008,0.0,True
us,2026-01-09,,,,보합,6921.46,6966.2798,0.648,0.0,True
us,2026-01-12,,,,보합,6966.2798,6977.27,0.158,0.0,True
us,2026-01-13,,,,보합,6977.27,6963.7402,-0.194,0.0,True
us,2026-01-14,,,,보합,6963.7402,6926.6001,-0.533,0.0,True
us,2026-01-15,,,,보합,6926.6001,6944.4702,0.258,0.0,True
us,2026-01-16,,,,보합,6944.4702,6940.0098,-0.064,0.0,True
us,2026-01-20,,,,보합,6940.0098,6796.8599,-2.063,0.0,False
us,2026-01-21,down,up,,혼조,6796.8599,6875.6201,1.159,0.0,False
us,2026-01-22,up,down,,혼조,6875.6201,6913.3501,0.549,0.0,True
us,2026-01-23,,,,보합,6913.3501,6915.6099,0.033,0.0,True
us,2026-01-26,,,,보합,6915.6099,6950.23,0.501,0.0,True
us,2026-01-27,,,,보합,6950.23,6978.6001,0.408,0.0,True
us,2026-01-28,,,,보합,6978.6001,6978.0298,-0.008,0.0,True
us,2026-01-29,,,,보합,6978.0298,6969.0098,-0.129,0.0,True
us,2026-01-30,,,,보합,6969.0098,6939.0298,-0.43,0.0,True
us,2026-02-02,,,,보합,6939.0298,6976.4399,0.539,0.0,True
us,2026-02-03,,,,보합,6976.4399,6917.8101,-0.84,0.0,True
us,2026-02-04,,,,보합,6917.8101,6882.7202,-0.507,0.0,True
us,2026-02-05,,,,보합,6882.7202,6798.3999,-1.225,0.0,False
us,2026-02-06,down,up,,혼조,6798.3999,6932.2998,1.97,0.0,False
us,2026-02-09,up,down,,혼조,6932.2998,6964.8198,0.469,0.0,True
us,2026-02-10,,,,보합,6964.8198,6941.8101,-0.33,0.0,True
us,2026-02-11,,,,보합,6941.8101,6941.4702,-0.005,0.0,True
us,2026-02-12,,,,보합,6941.4702,6832.7598,-1.566,0.0,False
us,2026-02-13,down,up,,혼조,6832.7598,6836.1699,0.05,0.0,True
us,2026-02-17,,,,보합,6836.1699,6843.2202,0.103,0.0,True
us,2026-02-18,,,,보합,6843.2202,6881.3101,0.557,0.0,True
us,2026-02-19,,,,보합,6881.3101,6861.8901,-0.282,0.0,True
us,2026-02-20,,,,보합,6861.8901,6909.5098,0.694,0.0,True
us,2026-02-23,,,,보합,6909.5098,6837.75,-1.039,0.0,False
us,2026-02-24,down,,,하락,6837.75,6890.0698,0.765,-0.765,False
us,2026-02-25,,,,보합,6890.0698,6946.1299,0.814,0.0,True
us,2026-02-26,,,,보합,6946.1299,6908.8599,-0.537,0.0,True
us,2026-02-27,,,,보합,6908.8599,6878.8799,-0.434,0.0,True
us,2026-03-02,,,,보합,6878.8799,6881.6201,0.04,0.0,True
us,2026-03-03,,,,보합,6881.6201,6816.6299,-0.944,0.0,True
us,2026-03-04,,,,보합,6816.6299,6869.5,0.776,0.0,True
us,2026-03-05,,,,보합,6869.5,6830.71,-0.565,0.0,True
us,2026-03-06,,,,보합,6830.71,6740.02,-1.328,0.0,False
us,2026-03-09,down,up,,혼조,6740.02,6795.9902,0.83,0.0,True
us,2026-03-10,,,,보합,6795.9902,6781.48,-0.214,0.0,True
us,2026-03-11,,,,보합,6781.48,6775.7998,-0.084,0.0,True
us,2026-03-12,,,,보합,6775.7998,6672.6201,-1.523,0.0,False
us,2026-03-13,down,up,,혼조,6672.6201,6632.1899,-0.606,0.0,True
us,2026-03-16,,,,보합,6632.1899,6699.3799,1.013,0.0,False
us,2026-03-17,up,,,상승,6699.3799,6716.0898,0.249,0.249,True
us,2026-03-18,,,,보합,6716.0898,6624.7002,-1.361,0.0,False
us,2026-03-19,down,up,,혼조,6624.7002,6606.4902,-0.275,0.0,True
us,2026-03-20,,,,보합,6606.4902,6506.48,-1.514,0.0,False
us,2026-03-23,down,up,,혼조,6506.48,6581.0,1.145,0.0,False
us,2026-03-24,up,,,상승,6581.0,6556.3701,-0.374,-0.374,False
us,2026-03-25,,,,보합,6556.3701,6591.8999,0.542,0.0,True
us,2026-03-26,,,,보합,6591.8999,6477.1602,-1.741,0.0,False
us,2026-03-27,down,up,,혼조,6477.1602,6368.8501,-1.672,0.0,False
us,2026-03-30,down,up,,혼조,6368.8501,6343.7202,-0.395,0.0,True
us,2026-03-31,,,,보합,6343.7202,6528.52,2.913,0.0,False
us,2026-04-01,up,down,,혼조,6528.52,6575.3198,0.717,0.0,True
us,2026-04-02,,,,보합,6575.3198,6582.6899,0.112,0.0,True
us,2026-04-06,,,,보합,6582.6899,6611.8301,0.443,0.0,True
us,2026-04-07,,,,보합,6611.8301,6616.8501,0.076,0.0,True
us,2026-04-08,,,,보합,6616.8501,6782.8101,2.508,0.0,False
us,2026-04-09,up,down,,혼조,6782.8101,6824.6602,0.617,0.0,True
us,2026-04-10,,,,보합,6824.6602,6816.8901,-0.114,0.0,True
us,2026-04-13,,,,보합,6816.8901,6886.2402,1.017,0.0,False
us,2026-04-14,up,,,상승,6886.2402,6967.3799,1.178,1.178,True
us,2026-04-15,up,,,상승,6967.3799,7022.9502,0.798,0.798,True
us,2026-04-16,,,,보합,7022.9502,7041.2798,0.261,0.0,True
us,2026-04-17,,,,보합,7041.2798,7126.0601,1.204,0.0,False
us,2026-04-20,up,,,상승,7126.0601,7109.1401,-0.237,-0.237,False
us,2026-04-21,,,,보합,7109.1401,7064.0098,-0.635,0.0,True
us,2026-04-22,,,,보합,7064.0098,7137.8999,1.046,0.0,False
us,2026-04-23,up,,,상승,7137.8999,7108.3999,-0.413,-0.413,False
us,2026-04-24,,,,보합,7108.3999,7165.0801,0.797,0.0,True
us,2026-04-27,,,,보합,7165.0801,7173.9102,0.123,0.0,True
us,2026-04-28,,,,보합,7173.9102,7138.7998,-0.489,0.0,True
us,2026-04-29,,,,보합,7138.7998,7135.9502,-0.04,0.0,True
us,2026-04-30,,,,보합,7135.9502,7209.0098,1.024,0.0,False
us,2026-05-01,up,,,상승,7209.0098,7230.1201,0.293,0.293,True
us,2026-05-04,,,,보합,7230.1201,7200.75,-0.406,0.0,True
us,2026-05-05,,,,보합,7200.75,7259.2202,0.812,0.0,True
us,2026-05-06,,,,보합,7259.2202,7365.1201,1.459,0.0,False
us,2026-05-07,up,down,,혼조,7365.1201,7337.1099,-0.38,0.0,True
us,2026-05-08,,,,보합,7337.1099,7398.9302,0.843,0.0,True
us,2026-05-11,,,,보합,7398.9302,7412.8398,0.188,0.0,True
us,2026-05-12,,,,보합,7412.8398,7400.96,-0.16,0.0,True
us,2026-05-13,,,,보합,7400.96,7444.25,0.585,0.0,True
us,2026-05-14,,,,보합,7444.25,7501.2402,0.766,0.0,True
us,2026-05-15,,,,보합,7501.2402,7408.5,-1.236,0.0,False
us,2026-05-18,down,up,,혼조,7408.5,7403.0498,-0.074,0.0,True
us,2026-05-19,,,,보합,7403.0498,7353.6099,-0.668,0.0,True
us,2026-05-20,,,,보합,7353.6099,7432.9702,1.079,0.0,False
us,2026-05-21,up,,,상승,7432.9702,7445.7202,0.172,0.172,True
us,2026-05-22,,,,보합,7445.7202,7473.4702,0.373,0.0,True
us,2026-05-26,,,,보합,7473.4702,7519.1201,0.611,0.0,True
us,2026-05-27,,,,보합,7519.1201,7520.3599,0.016,0.0,True
us,2026-05-28,,,,보합,7520.3599,7563.6299,0.575,0.0,True
us,2026-05-29,,,,보합,7563.6299,7580.0601,0.217,0.0,True
us,2026-06-01,,,,보합,7580.0601,7599.96,0.263,0.0,True
us,2026-06-02,,,,보합,7599.96,7609.7798,0.129,0.0,True
us,2026-06-03,,,,보합,7609.7798,7553.6802,-0.737,0.0,True
us,2026-06-04,,,,보합,7553.6802,7584.3101,0.405,0.0,True
us,2026-06-05,,,,보합,7584.3101,7383.7402,-2.645,0.0,False
us,2026-06-08,down,up,,혼조,7383.7402,7405.73,0.298,0.0,True
us,2026-06-09,,,,보합,7405.73,7386.6499,-0.258,0.0,True
us,2026-06-10,,,,보합,7386.6499,7266.9902,-1.62,0.0,False
us,2026-06-11,down,up,,혼조,7266.9902,7394.2998,1.752,0.0,False
us,2026-06-12,up,down,,혼조,7394.2998,7431.46,0.503,0.0,True
us,2026-06-15,,,,보합,7431.46,7554.29,1.653,0.0,False
us,2026-06-16,up,down,,혼조,7554.29,7511.3501,-0.568,0.0,True
us,2026-06-17,,,,보합,7511.3501,7420.1001,-1.215,0.0,False
us,2026-06-18,down,,,하락,7420.1001,7500.5801,1.085,-1.085,False
us,2026-06-22,up,,,상승,7500.5801,7472.79,-0.371,-0.371,False
us,2026-06-23,,,,보합,7472.79,7365.46,-1.436,0.0,False
us,2026-06-24,down,,,하락,7365.46,7358.2202,-0.098,0.098,True
us,2026-06-25,,,,보합,7358.2202,7357.4902,-0.01,0.0,True
us,2026-06-26,,,,보합,7357.4902,7354.02,-0.047,0.0,True
us,2026-06-29,,,,보합,7354.02,7440.4302,1.175,0.0,False
us,2026-06-30,up,,,상승,7440.4302,7499.3599,0.792,0.792,True
us,2026-07-01,,,,보합,7499.3599,7483.23,-0.215,0.0,True
us,2026-07-02,,,,보합,7483.23,7483.2402,0.0,0.0,True
us,2026-07-06,,,,보합,7483.2402,7537.4302,0.724,0.0,True
us,2026-07-07,,,,보합,7537.4302,7503.8501,-0.446,0.0,True
us,2026-07-08,,,,보합,7503.8501,7482.71,-0.282,0.0,True
us,2026-07-09,,,,보합,7482.71,7543.6401,0.814,0.0,True
us,2026-07-10,,,,보합,7543.6401,7575.3901,0.421,0.0,True
us,2026-07-13,,,,보합,7575.3901,7515.3398,-0.793,0.0,True
us,2026-07-14,,,,보합,7515.3398,7543.5898,0.376,0.0,True
us,2026-07-15,,,,보합,7543.5898,7572.3999,0.382,0.0,True
us,2026-07-16,,,,보합,7572.3999,7533.77,-0.51,0.0,True
us,2026-07-17,,,,보합,7533.77,7457.6899,-1.01,0.0,False
us,2026-07-20,down,,,하락,7457.6899,7443.2798,-0.193,0.193,True
us,2026-07-21,,,,보합,7443.2798,7509.2002,0.886,0.0,True
us,2026-07-22,,,,보합,7509.2002,7498.96,-0.136,0.0,True
us,2026-07-23,,,,보합,7498.96,7408.2998,-1.209,0.0,False
us,2026-07-24,down,up,,혼조,7408.2998,7411.98,0.05,0.0,True
coin,2016-08-18,,,,보합,573.216,574.318,0.192,0.0,True
coin,2016-08-19,,,,보합,574.318,575.63,0.228,0.0,True
coin,2016-08-20,,,,보합,575.63,581.697,1.054,0.0,False
coin,2016-08-21,up,,up,상승,581.697,581.308,-0.067,-0.067,False
coin,2016-08-22,,,,보합,581.308,586.753,0.937,0.0,True
coin,2016-08-23,,,,보합,586.753,583.415,-0.569,0.0,True
coin,2016-08-24,,,,보합,583.415,580.182,-0.554,0.0,True
coin,2016-08-25,,,,보합,580.182,577.761,-0.417,0.0,True
coin,2016-08-26,,,,보합,577.761,579.651,0.327,0.0,True
coin,2016-08-27,,,,보합,579.651,569.947,-1.674,0.0,False
coin,2016-08-28,down,up,down,하락,569.947,573.912,0.696,-0.696,False
coin,2016-08-29,,,,보합,573.912,574.107,0.034,0.0,True
coin,2016-08-30,,,,보합,574.107,577.503,0.592,0.0,True
coin,2016-08-31,,,,보합,577.503,575.472,-0.352,0.0,True
coin,2016-09-01,,,,보합,575.472,572.303,-0.551,0.0,True
coin,2016-09-02,,,,보합,572.303,575.537,0.565,0.0,True
coin,2016-09-03,,,,보합,575.537,598.212,3.94,0.0,False
coin,2016-09-04,up,down,up,상승,598.212,608.634,1.742,1.742,True
coin,2016-09-05,up,down,up,상승,608.634,606.59,-0.336,-0.336,False
coin,2016-09-06,,,,보합,606.59,610.436,0.634,0.0,True
coin,2016-09-07,,,,보합,610.436,614.544,0.673,0.0,True
coin,2016-09-08,,,,보합,614.544,626.316,1.916,0.0,False
coin,2016-09-09,up,down,up,상승,626.316,622.861,-0.552,-0.552,False
coin,2016-09-10,,,,보합,622.861,623.509,0.104,0.0,True
coin,2016-09-11,,,,보합,623.509,606.719,-2.693,0.0,False
coin,2016-09-12,down,up,down,하락,606.719,608.243,0.251,-0.251,False
coin,2016-09-13,,,,보합,608.243,609.241,0.164,0.0,True
coin,2016-09-14,,,,보합,609.241,610.684,0.237,0.0,True
coin,2016-09-15,,,,보합,610.684,607.155,-0.578,0.0,True
coin,2016-09-16,,,,보합,607.155,606.973,-0.03,0.0,True
coin,2016-09-17,,,,보합,606.973,605.984,-0.163,0.0,True
coin,2016-09-18,,,,보합,605.984,609.874,0.642,0.0,True
coin,2016-09-19,,,,보합,609.874,609.227,-0.106,0.0,True
coin,2016-09-20,,,,보합,609.227,608.312,-0.15,0.0,True
coin,2016-09-21,,,,보합,608.312,597.149,-1.835,0.0,False
coin,2016-09-22,down,up,down,하락,597.149,596.298,-0.143,0.143,True
coin,2016-09-23,,,,보합,596.298,602.842,1.097,0.0,False
coin,2016-09-24,up,,up,상승,602.842,602.625,-0.036,-0.036,False
coin,2016-09-25,,,,보합,602.625,600.826,-0.299,0.0,True
coin,2016-09-26,,,,보합,600.826,608.043,1.201,0.0,False
coin,2016-09-27,up,,up,상승,608.043,606.166,-0.309,-0.309,False
coin,2016-09-28,,,,보합,606.166,604.728,-0.237,0.0,True
coin,2016-09-29,,,,보합,604.728,605.693,0.16,0.0,True
coin,2016-09-30,,,,보합,605.693,609.735,0.667,0.0,True
coin,2016-10-01,,,,보합,609.735,613.983,0.697,0.0,True
coin,2016-10-02,,,,보합,613.983,610.892,-0.503,0.0,True
coin,2016-10-03,,,,보합,610.892,612.133,0.203,0.0,True
coin,2016-10-04,,,,보합,612.133,610.204,-0.315,0.0,True
coin,2016-10-05,,,,보합,610.204,612.511,0.378,0.0,True
coin,2016-10-06,,,,보합,612.511,613.021,0.083,0.0,True
coin,2016-10-07,,,,보합,613.021,617.121,0.669,0.0,True
coin,2016-10-08,,,,보합,617.121,619.108,0.322,0.0,True
coin,2016-10-09,,,,보합,619.108,616.752,-0.381,0.0,True
coin,2016-10-10,,,,보합,616.752,618.994,0.364,0.0,True
coin,2016-10-11,,,,보합,618.994,641.072,3.567,0.0,False
coin,2016-10-12,up,down,up,상승,641.072,636.192,-0.761,-0.761,False
coin,2016-10-13,,,,보합,636.192,636.786,0.093,0.0,True
coin,2016-10-14,,,,보합,636.786,640.378,0.564,0.0,True
coin,2016-10-15,,,,보합,640.378,638.646,-0.27,0.0,True
coin,2016-10-16,,,,보합,638.646,641.631,0.467,0.0,True
coin,2016-10-17,,,,보합,641.631,639.193,-0.38,0.0,True
coin,2016-10-18,,,,보합,639.193,637.96,-0.193,0.0,True
coin,2016-10-19,,,,보합,637.96,630.52,-1.166,0.0,False
coin,2016-10-20,down,up,down,하락,630.52,630.857,0.053,-0.053,False
coin,2016-10-21,,,,보합,630.857,632.828,0.312,0.0,True
coin,2016-10-22,,,,보합,632.828,657.294,3.866,0.0,False
coin,2016-10-23,up,down,up,상승,657.294,657.071,-0.034,-0.034,False
coin,2016-10-24,,,,보합,657.071,653.761,-0.504,0.0,True
coin,2016-10-25,,,,보합,653.761,657.588,0.585,0.0,True
coin,2016-10-26,,,,보합,657.588,678.304,3.15,0.0,False
coin,2016-10-27,up,down,up,상승,678.304,688.313,1.476,1.476,True
coin,2016-10-28,up,,up,상승,688.313,689.651,0.194,0.194,True
coin,2016-10-29,,,,보합,689.651,714.479,3.6,0.0,False
coin,2016-10-30,up,down,up,상승,714.479,701.864,-1.766,-1.766,False
coin,2016-10-31,down,,down,하락,701.864,700.972,-0.127,0.127,True
coin,2016-11-01,,,,보합,700.972,729.793,4.112,0.0,False
coin,2016-11-02,up,down,up,상승,729.793,740.829,1.512,1.512,True
coin,2016-11-03,up,,up,상승,740.829,688.7,-7.037,-7.037,False
coin,2016-11-04,down,up,down,하락,688.7,703.235,2.11,-2.11,False
coin,2016-11-05,up,,up,상승,703.235,703.418,0.026,0.026,True
coin,2016-11-06,,,,보합,703.418,711.522,1.152,0.0,False
coin,2016-11-07,up,,up,상승,711.522,703.131,-1.179,-1.179,False
coin,2016-11-08,down,,down,하락,703.131,709.848,0.955,-0.955,False
coin,2016-11-09,,,,보합,709.848,723.273,1.891,0.0,False
coin,2016-11-10,up,,up,상승,723.273,715.534,-1.07,-1.07,False
coin,2016-11-11,down,,down,하락,715.534,716.411,0.123,-0.123,False
coin,2016-11-12,,,,보합,716.411,705.054,-1.585,0.0,False
coin,2016-11-13,down,,down,하락,705.054,702.031,-0.429,0.429,True
coin,2016-11-14,,,,보합,702.031,705.021,0.426,0.0,True
coin,2016-11-15,,,,보합,705.021,711.619,0.936,0.0,True
coin,2016-11-16,,,,보합,711.619,744.198,4.578,0.0,False
coin,2016-11-17,up,down,up,상승,744.198,740.977,-0.433,-0.433,False
coin,2016-11-18,,,,보합,740.977,751.585,1.432,0.0,False
coin,2016-11-19,up,,up,상승,751.585,751.616,0.004,0.004,True
coin,2016-11-20,,,,보합,751.616,731.026,-2.739,0.0,False
coin,2016-11-21,down,,down,하락,731.026,739.248,1.125,-1.125,False
coin,2016-11-22,up,,up,상승,739.248,751.347,1.637,1.637,True
coin,2016-11-23,up,,up,상승,751.347,744.594,-0.899,-0.899,False
coin,2016-11-24,,,,보합,744.594,740.289,-0.578,0.0,True
coin,2016-11-25,,,,보합,740.289,741.649,0.184,0.0,True
coin,2016-11-26,,,,보합,741.649,735.382,-0.845,0.0,True
coin,2016-11-27,,,,보합,735.382,732.035,-0.455,0.0,True
coin,2016-11-28,,,,보합,732.035,735.813,0.516,0.0,True
coin,2016-11-29,,,,보합,735.813,735.604,-0.028,0.0,True
coin,2016-11-30,,,,보합,735.604,745.691,1.371,0.0,False
coin,2016-12-01,up,,up,상승,745.691,756.774,1.486,1.486,True
coin,2016-12-02,up,,up,상승,756.774,777.944,2.797,2.797,True
coin,2016-12-03,up,down,up,상승,777.944,771.155,-0.873,-0.873,False
coin,2016-12-04,,,,보합,771.155,773.872,0.352,0.0,True
coin,2016-12-05,,,,보합,773.872,758.7,-1.961,0.0,False
coin,2016-12-06,down,,down,하락,758.7,764.224,0.728,-0.728,False
coin,2016-12-07,,,,보합,764.224,768.132,0.511,0.0,True
coin,2016-12-08,,,,보합,768.132,770.81,0.349,0.0,True
coin,2016-12-09,,,,보합,770.81,772.794,0.257,0.0,True
coin,2016-12-10,,,,보합,772.794,774.65,0.24,0.0,True
coin,2016-12-11,,,,보합,774.65,769.731,-0.635,0.0,True
coin,2016-12-12,,,,보합,769.731,780.087,1.345,0.0,False
coin,2016-12-13,up,,up,상승,780.087,780.556,0.06,0.06,True
coin,2016-12-14,,,,보합,780.556,781.481,0.119,0.0,True
coin,2016-12-15,,,,보합,781.481,778.088,-0.434,0.0,True
coin,2016-12-16,,,,보합,778.088,784.907,0.876,0.0,True
coin,2016-12-17,,,,보합,784.907,790.829,0.754,0.0,True
coin,2016-12-18,,,,보합,790.829,790.53,-0.038,0.0,True
coin,2016-12-19,,,,보합,790.53,792.714,0.276,0.0,True
coin,2016-12-20,,,,보합,792.714,800.876,1.03,0.0,False
coin,2016-12-21,up,,up,상승,800.876,834.281,4.171,4.171,True
coin,2016-12-22,up,down,up,상승,834.281,864.54,3.627,3.627,True
coin,2016-12-23,up,down,up,상승,864.54,921.984,6.644,6.644,True
coin,2016-12-24,up,down,up,상승,921.984,898.822,-2.512,-2.512,False
coin,2016-12-25,down,up,down,하락,898.822,896.183,-0.294,0.294,True
coin,2016-12-26,,,,보합,896.183,907.61,1.275,0.0,False
coin,2016-12-27,up,,up,상승,907.61,933.198,2.819,2.819,True
coin,2016-12-28,up,down,up,상승,933.198,975.921,4.578,4.578,True
coin,2016-12-29,up,down,up,상승,975.921,973.497,-0.248,-0.248,False
coin,2016-12-30,,,,보합,973.497,961.238,-1.259,0.0,False
coin,2016-12-31,down,,down,하락,961.238,963.743,0.261,-0.261,False
coin,2017-01-01,,,,보합,963.743,998.325,3.588,0.0,False
coin,2017-01-02,up,down,up,상승,998.325,1021.75,2.346,2.346,True
coin,2017-01-03,up,,up,상승,1021.75,1043.84,2.162,2.162,True
coin,2017-01-04,up,,up,상승,1043.84,1154.73,10.623,10.623,True
coin,2017-01-05,up,down,up,상승,1154.73,1013.38,-12.241,-12.241,False
coin,2017-01-06,down,up,down,하락,1013.38,902.201,-10.971,10.971,True
coin,2017-01-07,down,up,down,하락,902.201,908.585,0.708,-0.708,False
coin,2017-01-08,,,,보합,908.585,911.199,0.288,0.0,True
coin,2017-01-09,,,,보합,911.199,902.828,-0.919,0.0,True
coin,2017-01-10,,,,보합,902.828,907.679,0.537,0.0,True
coin,2017-01-11,,,,보합,907.679,777.757,-14.314,0.0,False
coin,2017-01-12,down,up,down,하락,777.757,804.834,3.481,-3.481,False
coin,2017-01-13,up,,up,상승,804.834,823.984,2.379,2.379,True
coin,2017-01-14,up,,up,상승,823.984,818.412,-0.676,-0.676,False
coin,2017-01-15,,,,보합,818.412,821.798,0.414,0.0,True
coin,2017-01-16,,,,보합,821.798,831.534,1.185,0.0,False
coin,2017-01-17,up,,up,상승,831.534,907.938,9.188,9.188,True
coin,2017-01-18,up,down,up,상승,907.938,886.618,-2.348,-2.348,False
coin,2017-01-19,down,,down,하락,886.618,899.073,1.405,-1.405,False
coin,2017-01-20,up,,up,상승,899.073,895.026,-0.45,-0.45,False
coin,2017-01-21,,,,보합,895.026,921.789,2.99,0.0,False
coin,2017-01-22,up,,up,상승,921.789,924.673,0.313,0.313,True
coin,2017-01-23,,,,보합,924.673,921.012,-0.396,0.0,True
coin,2017-01-24,,,,보합,921.012,892.687,-3.075,0.0,False
coin,2017-01-25,down,,down,하락,892.687,901.542,0.992,-0.992,False
coin,2017-01-26,,,,보합,901.542,917.586,1.78,0.0,False
coin,2017-01-27,up,,up,상승,917.586,919.75,0.236,0.236,True
coin,2017-01-28,,,,보합,919.75,921.59,0.2,0.0,True
coin,2017-01-29,,,,보합,921.59,919.496,-0.227,0.0,True
coin,2017-01-30,,,,보합,919.496,920.382,0.096,0.0,True
coin,2017-01-31,,,,보합,920.382,970.403,5.435,0.0,False
coin,2017-02-01,up,down,up,상승,970.403,989.023,1.919,1.919,True
coin,2017-02-02,up,,up,상승,989.023,1011.8,2.303,2.303,True
coin,2017-02-03,up,,up,상승,1011.8,1029.91,1.79,1.79,True
coin,2017-02-04,up,,up,상승,1029.91,1042.9,1.261,1.261,True
coin,2017-02-05,up,,up,상승,1042.9,1027.34,-1.492,-1.492,False
coin,2017-02-06,down,,down,하락,1027.34,1038.15,1.052,-1.052,False
coin,2017-02-07,up,,up,상승,1038.15,1061.35,2.235,2.235,True
coin,2017-02-08,up,,up,상승,1061.35,1063.0699,0.162,0.162,True
coin,2017-02-09,,,,보합,1063.0699,994.383,-6.461,0.0,False
coin,2017-02-10,down,up,down,하락,994.383,988.674,-0.574,0.574,True
coin,2017-02-11,,,,보합,988.674,1004.45,1.596,0.0,False
coin,2017-02-12,up,,up,상승,1004.45,999.181,-0.525,-0.525,False
coin,2017-02-13,,,,보합,999.181,990.642,-0.855,0.0,True
coin,2017-02-14,,,,보합,990.642,1004.55,1.404,0.0,False
coin,2017-02-15,up,,up,상승,1004.55,1007.48,0.292,0.292,True
coin,2017-02-16,,,,보합,1007.48,1027.4399,1.981,0.0,False
coin,2017-02-17,up,,up,상승,1027.4399,1046.21,1.827,1.827,True
coin,2017-02-18,up,,up,상승,1046.21,1054.42,0.785,0.785,True
coin,2017-02-19,,,,보합,1054.42,1047.87,-0.621,0.0,True
coin,2017-02-20,,,,보합,1047.87,1079.98,3.064,0.0,False
coin,2017-02-21,up,,up,상승,1079.98,1115.3,3.27,3.27,True
coin,2017-02-22,up,down,up,상승,1115.3,1117.4399,0.192,0.192,True
coin,2017-02-23,,,,보합,1117.4399,1166.72,4.41,0.0,False
coin,2017-02-24,up,down,up,상승,1166.72,1173.6801,0.597,0.597,True
coin,2017-02-25,,,,보합,1173.6801,1143.84,-2.542,0.0,False
coin,2017-02-26,down,,down,하락,1143.84,1165.2,1.867,-1.867,False
coin,2017-02-27,up,,up,상승,1165.2,1179.97,1.268,1.268,True
coin,2017-02-28,up,,up,상승,1179.97,1179.97,0.0,0.0,False
coin,2017-03-01,,,,보합,1179.97,1222.5,3.604,0.0,False
coin,2017-03-02,up,down,up,상승,1222.5,1251.01,2.332,2.332,True
coin,2017-03-03,up,,up,상승,1251.01,1274.99,1.917,1.917,True
